queue_id,queue_type,queue_status,annotator_id,queue_position,scene_id,trajectory_id,split,recording_id,source_recording_file,source_recording_track_id,frame_start,frame_end,number_of_points,trajectory_source_path,trajectory_source_checksum,video_available
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,119,bellevue_150th_newport,bellevue_150th_newport:2162,target_estimation,Bellevue_150th_Newport__2017-09-10_18-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_18-08-24.mp4,2162,5141,5434,294,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_18-08-24.parquet,6c4b061efc692cd8f4772c96e7f37d7fc29d2cc41212f38f1d51dbf54daaf67e,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,120,bellevue_150th_newport,bellevue_150th_newport:166698,target_estimation,Bellevue_150th_Newport__2017-09-10_21-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_21-08-28.mp4,4791,18884,19057,174,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_21-08-28.parquet,d73bc30993214f3734ffc07c52b16becc04c3ba308a117d5d5068b61a81cf400,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,121,bellevue_150th_newport,bellevue_150th_newport:240669,target_estimation,Bellevue_150th_Newport__2017-09-11_02-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_02-08-29.mp4,6166,66213,66325,113,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_02-08-29.parquet,d115b2ce42c2b365724019af55f85d0b0a80efe2f5434c4664790bd010936c91,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,122,bellevue_150th_newport,bellevue_150th_newport:195722,target_estimation,Bellevue_150th_Newport__2017-09-10_22-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_22-08-28.mp4,9974,63958,64014,57,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_22-08-28.parquet,ce7b06f65720f2898403af4d7b70ec5e2f2f3d2377bc1f7e384c0391e9256aa8,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,123,bellevue_150th_newport,bellevue_150th_newport:232418,target_estimation,Bellevue_150th_Newport__2017-09-11_01-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_01-08-29.mp4,7108,76127,76206,80,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_01-08-29.parquet,2d1ee51bebe7b270e578fd33112414e220efe83d44ec83b4d0e0bfb2b77c0f61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,124,bellevue_150th_newport,bellevue_150th_newport:364914,target_estimation,Bellevue_150th_Newport__2017-09-11_07-08-31,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_07-08-31.mp4,20510,35801,36101,301,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_07-08-31.parquet,e85f8a20e1191ebe18216bf901ee658d7448123534250d8a4e25b2ec3dd61e0d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,125,bellevue_150th_newport,bellevue_150th_newport:216009,target_estimation,Bellevue_150th_Newport__2017-09-11_00-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_00-08-29.mp4,1200,12084,12157,74,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_00-08-29.parquet,a7edc5854c4b3d28b7f7dab7242e8feddab0d675405da66a8b1e25be2fd3a0eb,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,126,bellevue_150th_newport,bellevue_150th_newport:252525,target_estimation,Bellevue_150th_Newport__2017-09-11_03-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_03-08-29.mp4,8203,89851,89970,120,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_03-08-29.parquet,d50f7fa0a6bd7e46434b1939f77a7278d434b8c7ced349450f21f04e375b5d61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,127,bellevue_150th_newport,bellevue_150th_newport:148380,target_estimation,Bellevue_150th_Newport__2017-09-10_20-08-25,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_20-08-25.mp4,21713,59823,60031,209,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_20-08-25.parquet,140d567ff3aadadd18303be27f8ed367bd196e55fca75882127f2215a5d48478,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,128,bellevue_150th_newport,bellevue_150th_newport:266080,target_estimation,Bellevue_150th_Newport__2017-09-11_05-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_05-08-29.mp4,1631,14824,14975,152,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_05-08-29.parquet,878d22f41b39acce82f062ea825b396b49ab6fd68d48a72c7af90a1b9a275730,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,129,bellevue_150th_newport,bellevue_150th_newport:261181,target_estimation,Bellevue_150th_Newport__2017-09-11_04-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_04-08-29.mp4,6979,74476,74552,77,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_04-08-29.parquet,c557eb0fb1a290a265fe6758d74f536543ae33a20c46e14ecc8fb35e2b4c2ae3,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,130,bellevue_150th_newport,bellevue_150th_newport:81231,target_estimation,Bellevue_150th_Newport__2017-09-10_19-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_19-08-24.mp4,19048,33591,33873,283,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_19-08-24.parquet,6d69506aeebbd30877a04f7867c6c0a170d614c317d6a5e8d29c4586102344ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,131,bellevue_150th_newport,bellevue_150th_newport:334767,target_estimation,Bellevue_150th_Newport__2017-09-11_06-08-30,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_06-08-30.mp4,53289,92805,93063,259,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_06-08-30.parquet,55b62238aa8fe63033becd1022859631887675f09564d44397397c3b4c935025,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,132,bellevue_150th_newport,bellevue_150th_newport:202395,target_estimation,Bellevue_150th_Newport__2017-09-10_23-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_23-08-29.mp4,992,5254,5739,486,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_23-08-29.parquet,c140cc9d3b2dfb4cdca6dfd297350767d6683c761b01472d11f666b95b9e6129,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,133,bellevue_150th_newport,bellevue_150th_newport:31598,target_estimation,Bellevue_150th_Newport__2017-09-10_18-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_18-08-24.mp4,31598,60264,60443,180,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_18-08-24.parquet,6c4b061efc692cd8f4772c96e7f37d7fc29d2cc41212f38f1d51dbf54daaf67e,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,134,bellevue_150th_newport,bellevue_150th_newport:177835,target_estimation,Bellevue_150th_Newport__2017-09-10_21-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_21-08-28.mp4,15928,70402,70532,131,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_21-08-28.parquet,d73bc30993214f3734ffc07c52b16becc04c3ba308a117d5d5068b61a81cf400,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,135,bellevue_150th_newport,bellevue_150th_newport:239769,target_estimation,Bellevue_150th_Newport__2017-09-11_02-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_02-08-29.mp4,5266,57730,58325,596,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_02-08-29.parquet,d115b2ce42c2b365724019af55f85d0b0a80efe2f5434c4664790bd010936c91,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,136,bellevue_150th_newport,bellevue_150th_newport:197794,target_estimation,Bellevue_150th_Newport__2017-09-10_22-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_22-08-28.mp4,12046,77951,77987,37,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_22-08-28.parquet,ce7b06f65720f2898403af4d7b70ec5e2f2f3d2377bc1f7e384c0391e9256aa8,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,137,bellevue_150th_newport,bellevue_150th_newport:226679,target_estimation,Bellevue_150th_Newport__2017-09-11_01-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_01-08-29.mp4,1369,13547,13584,38,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_01-08-29.parquet,2d1ee51bebe7b270e578fd33112414e220efe83d44ec83b4d0e0bfb2b77c0f61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,138,bellevue_150th_newport,bellevue_150th_newport:396254,target_estimation,Bellevue_150th_Newport__2017-09-11_07-08-31,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_07-08-31.mp4,51850,80805,81027,223,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_07-08-31.parquet,e85f8a20e1191ebe18216bf901ee658d7448123534250d8a4e25b2ec3dd61e0d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,139,bellevue_150th_newport,bellevue_150th_newport:219323,target_estimation,Bellevue_150th_Newport__2017-09-11_00-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_00-08-29.mp4,4514,46302,46861,560,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_00-08-29.parquet,a7edc5854c4b3d28b7f7dab7242e8feddab0d675405da66a8b1e25be2fd3a0eb,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,140,bellevue_150th_newport,bellevue_150th_newport:244645,target_estimation,Bellevue_150th_Newport__2017-09-11_03-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_03-08-29.mp4,323,3910,3994,85,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_03-08-29.parquet,d50f7fa0a6bd7e46434b1939f77a7278d434b8c7ced349450f21f04e375b5d61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,141,bellevue_150th_newport,bellevue_150th_newport:157815,target_estimation,Bellevue_150th_Newport__2017-09-10_20-08-25,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_20-08-25.mp4,31148,91465,91909,445,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_20-08-25.parquet,140d567ff3aadadd18303be27f8ed367bd196e55fca75882127f2215a5d48478,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,142,bellevue_150th_newport,bellevue_150th_newport:271860,target_estimation,Bellevue_150th_Newport__2017-09-11_05-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_05-08-29.mp4,7411,56612,56740,129,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_05-08-29.parquet,878d22f41b39acce82f062ea825b396b49ab6fd68d48a72c7af90a1b9a275730,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,143,bellevue_150th_newport,bellevue_150th_newport:262290,target_estimation,Bellevue_150th_Newport__2017-09-11_04-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_04-08-29.mp4,8088,86772,87363,592,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_04-08-29.parquet,c557eb0fb1a290a265fe6758d74f536543ae33a20c46e14ecc8fb35e2b4c2ae3,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,144,bellevue_150th_newport,bellevue_150th_newport:81549,target_estimation,Bellevue_150th_Newport__2017-09-10_19-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_19-08-24.mp4,19366,34413,34995,583,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_19-08-24.parquet,6d69506aeebbd30877a04f7867c6c0a170d614c317d6a5e8d29c4586102344ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,145,bellevue_150th_newport,bellevue_150th_newport:338551,target_estimation,Bellevue_150th_Newport__2017-09-11_06-08-30,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_06-08-30.mp4,57073,99600,100018,419,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_06-08-30.parquet,55b62238aa8fe63033becd1022859631887675f09564d44397397c3b4c935025,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,146,bellevue_150th_newport,bellevue_150th_newport:211586,target_estimation,Bellevue_150th_Newport__2017-09-10_23-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_23-08-29.mp4,10183,76989,77134,146,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_23-08-29.parquet,c140cc9d3b2dfb4cdca6dfd297350767d6683c761b01472d11f666b95b9e6129,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,147,bellevue_150th_newport,bellevue_150th_newport:35757,target_estimation,Bellevue_150th_Newport__2017-09-10_18-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_18-08-24.mp4,35757,65971,66229,259,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_18-08-24.parquet,6c4b061efc692cd8f4772c96e7f37d7fc29d2cc41212f38f1d51dbf54daaf67e,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,148,bellevue_150th_newport,bellevue_150th_newport:163917,target_estimation,Bellevue_150th_Newport__2017-09-10_21-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_21-08-28.mp4,2010,9349,9448,100,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_21-08-28.parquet,d73bc30993214f3734ffc07c52b16becc04c3ba308a117d5d5068b61a81cf400,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,149,bellevue_150th_newport,bellevue_150th_newport:195534,target_estimation,Bellevue_150th_Newport__2017-09-10_22-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_22-08-28.mp4,9786,62071,62297,227,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_22-08-28.parquet,ce7b06f65720f2898403af4d7b70ec5e2f2f3d2377bc1f7e384c0391e9256aa8,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,150,bellevue_150th_newport,bellevue_150th_newport:228996,target_estimation,Bellevue_150th_Newport__2017-09-11_01-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_01-08-29.mp4,3686,38390,38509,120,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_01-08-29.parquet,2d1ee51bebe7b270e578fd33112414e220efe83d44ec83b4d0e0bfb2b77c0f61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,151,bellevue_150th_newport,bellevue_150th_newport:393504,target_estimation,Bellevue_150th_Newport__2017-09-11_07-08-31,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_07-08-31.mp4,49100,77665,77938,274,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_07-08-31.parquet,e85f8a20e1191ebe18216bf901ee658d7448123534250d8a4e25b2ec3dd61e0d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,152,bellevue_150th_newport,bellevue_150th_newport:215575,target_estimation,Bellevue_150th_Newport__2017-09-11_00-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_00-08-29.mp4,766,8148,8414,267,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_00-08-29.parquet,a7edc5854c4b3d28b7f7dab7242e8feddab0d675405da66a8b1e25be2fd3a0eb,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,153,bellevue_150th_newport,bellevue_150th_newport:249095,target_estimation,Bellevue_150th_Newport__2017-09-11_03-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_03-08-29.mp4,4773,52568,53156,589,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_03-08-29.parquet,d50f7fa0a6bd7e46434b1939f77a7278d434b8c7ced349450f21f04e375b5d61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,154,bellevue_150th_newport,bellevue_150th_newport:129884,target_estimation,Bellevue_150th_Newport__2017-09-10_20-08-25,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_20-08-25.mp4,3217,7734,7894,161,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_20-08-25.parquet,140d567ff3aadadd18303be27f8ed367bd196e55fca75882127f2215a5d48478,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,155,bellevue_150th_newport,bellevue_150th_newport:275972,target_estimation,Bellevue_150th_Newport__2017-09-11_05-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_05-08-29.mp4,11523,82006,82127,122,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_05-08-29.parquet,878d22f41b39acce82f062ea825b396b49ab6fd68d48a72c7af90a1b9a275730,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,156,bellevue_150th_newport,bellevue_150th_newport:263824,target_estimation,Bellevue_150th_Newport__2017-09-11_04-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_04-08-29.mp4,9622,101679,101897,219,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_04-08-29.parquet,c557eb0fb1a290a265fe6758d74f536543ae33a20c46e14ecc8fb35e2b4c2ae3,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,157,bellevue_150th_newport,bellevue_150th_newport:83014,target_estimation,Bellevue_150th_Newport__2017-09-10_19-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_19-08-24.mp4,20831,37102,37297,196,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_19-08-24.parquet,6d69506aeebbd30877a04f7867c6c0a170d614c317d6a5e8d29c4586102344ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,158,bellevue_150th_newport,bellevue_150th_newport:285090,target_estimation,Bellevue_150th_Newport__2017-09-11_06-08-30,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_06-08-30.mp4,3612,10762,11373,612,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_06-08-30.parquet,55b62238aa8fe63033becd1022859631887675f09564d44397397c3b4c935025,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,159,bellevue_150th_newport,bellevue_150th_newport:208758,target_estimation,Bellevue_150th_Newport__2017-09-10_23-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_23-08-29.mp4,7355,57727,57800,74,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_23-08-29.parquet,c140cc9d3b2dfb4cdca6dfd297350767d6683c761b01472d11f666b95b9e6129,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,160,bellevue_150th_newport,bellevue_150th_newport:43726,target_estimation,Bellevue_150th_Newport__2017-09-10_18-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_18-08-24.mp4,43726,78376,78745,370,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_18-08-24.parquet,6c4b061efc692cd8f4772c96e7f37d7fc29d2cc41212f38f1d51dbf54daaf67e,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,161,bellevue_150th_newport,bellevue_150th_newport:170815,target_estimation,Bellevue_150th_Newport__2017-09-10_21-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_21-08-28.mp4,8908,39861,40148,288,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_21-08-28.parquet,d73bc30993214f3734ffc07c52b16becc04c3ba308a117d5d5068b61a81cf400,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,162,bellevue_150th_newport,bellevue_150th_newport:190979,target_estimation,Bellevue_150th_Newport__2017-09-10_22-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_22-08-28.mp4,5231,27788,27862,75,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_22-08-28.parquet,ce7b06f65720f2898403af4d7b70ec5e2f2f3d2377bc1f7e384c0391e9256aa8,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,163,bellevue_150th_newport,bellevue_150th_newport:233081,target_estimation,Bellevue_150th_Newport__2017-09-11_01-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_01-08-29.mp4,7771,83874,83961,88,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_01-08-29.parquet,2d1ee51bebe7b270e578fd33112414e220efe83d44ec83b4d0e0bfb2b77c0f61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,164,bellevue_150th_newport,bellevue_150th_newport:374673,target_estimation,Bellevue_150th_Newport__2017-09-11_07-08-31,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_07-08-31.mp4,30269,51574,52023,450,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_07-08-31.parquet,e85f8a20e1191ebe18216bf901ee658d7448123534250d8a4e25b2ec3dd61e0d,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,165,bellevue_150th_newport,bellevue_150th_newport:222631,target_estimation,Bellevue_150th_Newport__2017-09-11_00-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_00-08-29.mp4,7822,82509,82588,80,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_00-08-29.parquet,a7edc5854c4b3d28b7f7dab7242e8feddab0d675405da66a8b1e25be2fd3a0eb,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,166,bellevue_150th_newport,bellevue_150th_newport:249927,target_estimation,Bellevue_150th_Newport__2017-09-11_03-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_03-08-29.mp4,5605,60776,61364,589,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_03-08-29.parquet,d50f7fa0a6bd7e46434b1939f77a7278d434b8c7ced349450f21f04e375b5d61,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,167,bellevue_150th_newport,bellevue_150th_newport:157074,target_estimation,Bellevue_150th_Newport__2017-09-10_20-08-25,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_20-08-25.mp4,30407,88840,88939,100,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_20-08-25.parquet,140d567ff3aadadd18303be27f8ed367bd196e55fca75882127f2215a5d48478,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,168,bellevue_150th_newport,bellevue_150th_newport:276859,target_estimation,Bellevue_150th_Newport__2017-09-11_05-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_05-08-29.mp4,12410,86999,87155,157,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_05-08-29.parquet,878d22f41b39acce82f062ea825b396b49ab6fd68d48a72c7af90a1b9a275730,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,169,bellevue_150th_newport,bellevue_150th_newport:255878,target_estimation,Bellevue_150th_Newport__2017-09-11_04-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_04-08-29.mp4,1676,19072,19122,51,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_04-08-29.parquet,c557eb0fb1a290a265fe6758d74f536543ae33a20c46e14ecc8fb35e2b4c2ae3,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,170,bellevue_150th_newport,bellevue_150th_newport:92586,target_estimation,Bellevue_150th_Newport__2017-09-10_19-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_19-08-24.mp4,30403,51652,52028,377,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_19-08-24.parquet,6d69506aeebbd30877a04f7867c6c0a170d614c317d6a5e8d29c4586102344ad,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,171,bellevue_150th_newport,bellevue_150th_newport:287910,target_estimation,Bellevue_150th_Newport__2017-09-11_06-08-30,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-11_06-08-30.mp4,6432,16997,17281,285,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-11_06-08-30.parquet,55b62238aa8fe63033becd1022859631887675f09564d44397397c3b4c935025,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,172,bellevue_150th_newport,bellevue_150th_newport:209139,target_estimation,Bellevue_150th_Newport__2017-09-10_23-08-29,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_23-08-29.mp4,7736,60102,60365,264,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_23-08-29.parquet,c140cc9d3b2dfb4cdca6dfd297350767d6683c761b01472d11f666b95b9e6129,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,173,bellevue_150th_newport,bellevue_150th_newport:45357,target_estimation,Bellevue_150th_Newport__2017-09-10_18-08-24,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_18-08-24.mp4,45357,81041,81238,198,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_18-08-24.parquet,6c4b061efc692cd8f4772c96e7f37d7fc29d2cc41212f38f1d51dbf54daaf67e,True
protocol_pilot_v1,protocol_pilot,available_for_protocol_development,protocol_pilot,174,bellevue_150th_newport,bellevue_150th_newport:176054,target_estimation,Bellevue_150th_Newport__2017-09-10_21-08-28,data/raw/bellevue_150th_newport/Bellevue_150th_Newport__2017-09-10_21-08-28.mp4,14147,62526,62638,113,data/interim/bellevue_150th_newport/tracks_Bellevue_150th_Newport__2017-09-10_21-08-28.parquet,d73bc30993214f3734ffc07c52b16becc04c3ba308a117d5d5068b61a81cf400,True
