weight_id,family,T,O,B,S,D
global_0268,global,0.2855064009723981,0.2603550381438531,0.16884969522219712,0.05605303742472417,0.22923582823682745
global_0269,global,0.08106812535405013,0.03981141040533854,0.19497726281662237,0.2589157125163151,0.4252274889076738
global_0270,global,0.12422438211005485,0.16211575817937574,0.24851361045902026,0.03954418949663285,0.4256020597549163
global_0271,global,0.5291942284585143,0.009190494310012185,0.2107531316728962,0.014615615497069962,0.23624653006150728
global_0272,global,0.08873768970509267,0.08408762921329939,0.5124827690640678,0.2137598841632041,0.10093202785433601
global_0273,global,0.08752559565172018,0.6212186081068521,0.20307937036804474,0.0474229009656108,0.04075352490777229
global_0274,global,0.009546194295745889,0.2194276570032127,0.13926457716946797,0.5312783409505294,0.10048323058104419
global_0275,global,0.18997625943809052,0.09049469306118148,0.18877173458359972,0.1557699700966285,0.37498734282049984
global_0276,global,0.5192240951771931,0.28146694393003613,0.061956326137643646,0.05057129454051149,0.08678134021461563
global_0277,global,0.023825211077123893,0.46986723068980846,0.14487349855049683,0.3605004158962668,0.0009336437863040728
global_0278,global,0.539731299883707,0.04655368022705472,0.06385217686929195,0.07268634108561271,0.2771765019343334
global_0279,global,0.12086859324492813,0.43859104310809405,0.03793776517799374,0.12864413699012459,0.2739584614788594
global_0280,global,0.09226399438796015,0.0354625926167551,0.132729946786782,0.7085421631807752,0.031001303027727658
global_0281,global,0.041638537013305346,0.09218818045525806,0.10027865578137694,0.22685065645604946,0.5390439702940102
global_0282,global,0.20238393978578548,0.5000507735629238,0.03990786222409904,0.14247001873767343,0.11518740568951817
global_0283,global,0.1131796670439114,0.1539722635066928,0.08804500965659857,0.46024369946422194,0.18455936032857534
global_0284,global,0.2888603253149891,0.28151558498611606,0.026119793795469273,0.19130404883158567,0.21220024707183993
global_0285,global,0.256012466445992,0.0006216789783826187,0.40231359762013463,0.3368273026422471,0.004224954313243695
global_0286,global,0.3342436675247192,0.26173432787610945,0.06304344234868736,0.23956101847541544,0.10141754377506866
global_0287,global,0.003757475418849826,0.2670530940689371,0.04217997467074578,0.16942326351100004,0.5175861923304673
global_0288,global,0.34069088618565185,0.35840592771891544,0.11782593043541523,0.06369772584500623,0.11937952981501129
global_0289,global,0.1930876409199737,0.16646650730603613,0.3834554233047806,0.17673587853044093,0.08025454993876857
global_0290,global,0.29614505828672727,0.06122256388213639,0.23198476133192458,0.20672390855205774,0.2039237079471541
global_0291,global,0.04718734673837811,0.001390446953373177,0.2842015482523449,0.3602009312065116,0.30701972684939227
global_0292,global,0.4651254526195926,0.011315026389977742,0.29096709562629514,0.11488546366718798,0.11770696169694658
global_0293,global,0.43693603696099825,0.08842508524989617,0.09891689332111576,0.2819456994446948,0.09377628502329502
global_0294,global,0.006672459950841255,0.31990426030073826,0.1184704583804949,0.15214912343504602,0.40280369793287973
global_0295,global,0.01421722816067422,0.06225528722332751,0.18777338788099845,0.2110921022411001,0.5246619944938997
global_0296,global,0.0444067358839296,0.479923819449569,0.04674633646419008,0.27210526452485884,0.1568178436774526
global_0297,global,0.7331166888536617,0.05169335946002478,0.03650592632002563,0.17544636412953848,0.0032376612367492038
global_0298,global,0.13410162796040007,0.34018760871104614,0.002373052610489855,0.03415746477718607,0.48918024594087794
global_0299,global,0.031544549444722306,0.1069471624513774,0.004804291528875392,0.7026760790315947,0.15402791754343012
global_0300,global,0.1955893352393981,0.3444033984942923,0.11672705860775327,0.22865014085458188,0.11463006680397447
global_0301,global,0.046129219693841685,0.07011246285847114,0.1860639735419195,0.6412966784010893,0.0563976655046783
global_0302,global,0.10979996853627325,0.31242039195656873,0.36423950957708107,0.20316452704219518,0.010375602887881773
global_0303,global,0.2871926035864502,0.018425323655159156,0.40832773814486195,0.10877089888012055,0.1772834357334081
global_0304,global,0.22144231682106225,0.21632633313726077,0.03313594028750693,0.3257095730693391,0.20338583668483098
global_0305,global,0.05130213207559006,0.24020763394274647,0.2455230994642437,0.33266361374249565,0.13030352077492396
global_0306,global,0.2966171194545748,0.2988470561296325,0.008661463317642608,0.21177699343137252,0.18409736766677756
global_0307,global,0.3009185771955723,0.017405956342675076,0.33834031165387063,0.13394213399449606,0.20939302081338604
global_0308,global,0.5076851956984245,0.11642589088673956,0.15131173841418938,0.17398461140799465,0.0505925635926518
global_0309,global,0.15300976492665255,0.10920402909134347,0.31802598554942774,0.14661553629515314,0.2731446841374229
global_0310,global,0.010406566381364588,0.4952042944242898,0.011089089887420245,0.4162632437497995,0.06703680555712581
global_0311,global,0.18132106554629313,0.10134426652229807,0.3007298033476728,0.32997582689146854,0.08662903769226732
global_0312,global,0.3816047111766386,0.33440789390101533,0.19328269076439256,0.09043865840689928,0.00026604575105417666
global_0313,global,0.45054778547091856,0.11503683335954244,0.1407938611460565,0.25084324068513547,0.04277827933834711
global_0314,global,0.21365689052953635,0.08266112622435967,0.010035314002506106,0.05235747879026531,0.6412891904533325
global_0315,global,0.3187562449448824,0.1577710432063636,0.1442141667847229,0.08723883146059022,0.2920197136034409
global_0316,global,0.3242221628003191,0.4276497788538791,0.04318614783857826,0.02945917367539094,0.1754827368318325
global_0317,global,0.025464767693867033,0.15527778206384873,0.12273158362834216,0.47074434160130396,0.22578152501263823
global_0318,global,0.00011525432753615361,0.08751126317694197,0.40539384567565806,0.31742036988031525,0.1895592669395487
global_0319,global,0.3107715099614224,0.5096910677536801,0.0349587468046027,0.12708493121417705,0.01749374426611773
global_0320,global,0.4251241434558521,0.1250459639990921,0.11752893180274397,0.01788556375721027,0.3144153969851015
global_0321,global,0.610872350149329,0.21080388164544805,0.004435518081420582,0.14715127290980834,0.026736977213994175
global_0322,global,0.08311547214137525,0.4077236613460013,0.010805831927610098,0.12281305295481972,0.37554198163019364
global_0323,global,0.09525437389325794,0.0993369631381508,0.17438180759260408,0.28917609615983725,0.34185075921615
global_0324,global,0.28528471889071655,0.32738651635524046,0.09866977540670811,0.178369967910591,0.11028902143674378
global_0325,global,0.26076330357583566,0.41149073251422325,0.11737897951908187,0.054898859139023995,0.1554681252518352
global_0326,global,0.2965950101031789,0.22073937994249931,0.30104416199457623,0.06973425973831428,0.1118871882214312
global_0327,global,0.42447774040099007,0.28046076310797624,0.046990018965217394,0.13099213962710327,0.11707933789871293
global_0328,global,0.028788785000030587,0.10878308087174342,0.22740145621971222,0.20095957298006842,0.4340671049284453
global_0329,global,0.36993382407169745,0.002936174309946472,0.2242860481399122,0.024397135739048482,0.37844681773939554
global_0330,global,0.003381145191323378,0.35111593407360264,0.40805602476348063,0.0834894493347299,0.15395744663686328
global_0331,global,0.2684326799716484,0.12509390881864246,0.1307378502648814,0.3795179009375498,0.09621766000727798
global_0332,global,0.18705868284585134,0.2791325979080055,0.07316688810596961,0.003088318528302659,0.45755351261187094
global_0333,global,0.25992646860109236,0.10611945337900447,0.33007204082647623,0.022570002040064863,0.281312035153362
global_0334,global,0.07362302295876999,0.04173371376141656,0.4037632202909543,0.07813999628306274,0.4027400467057963
global_0335,global,0.16904835162047557,0.047509420583706635,0.46326686116655225,0.1292965100912393,0.19087885653802625
global_0336,global,0.1444172016402378,0.013480017029774142,0.684307310308908,0.09017938015168422,0.06761609086939586
global_0337,global,0.054271748674991585,0.13223112846592103,0.11795734626448054,0.02069663121745984,0.6748431453771471
global_0338,global,0.06766564983793515,0.03317382508872895,0.13447302694885507,0.31381479246576977,0.4508727056587111
global_0339,global,0.10789357765768648,0.5148999865411649,0.05870852318577653,0.007705291321701179,0.3107926212936709
global_0340,global,0.07902629252038647,0.022418774200645048,0.027465973158426985,0.013534234799903634,0.8575547253206378
global_0341,global,0.12433879509998125,0.4085450639672025,0.020739165241888284,0.2946956363003212,0.15168133939060677
global_0342,global,0.05285814990514559,0.47054346457062757,0.3040845565769975,0.029466605594831007,0.1430472233523983
global_0343,global,0.2331854308964092,0.3322699552060568,0.3012655022798719,0.022321738647134094,0.11095737297052774
global_0344,global,0.20676629339618552,0.3577408050601979,0.058146629115696936,0.15378418457887905,0.22356208784904036
global_0345,global,0.21032324006156383,0.11760461696442966,0.6389138649849142,0.01973038137138861,0.013427896617703711
global_0346,global,0.05635030657019942,0.1632091531218122,0.2634459037618255,0.037450996265147245,0.47954364028101565
global_0347,global,0.002948599483540569,0.34711112502576347,0.4931832829370166,0.12577220552091645,0.030984787032762993
global_0348,global,0.08223808727041405,0.5152044536923683,0.12860306292901424,0.11117219712196526,0.1627821989862381
global_0349,global,0.0065992185647356615,0.003434414730668762,0.6902127805581786,0.23613237337933646,0.06362121276708041
global_0350,global,0.4770647798420153,0.09354955446114092,0.21154407054721355,0.01953576346097833,0.19830583168865185
global_0351,global,0.2647844758617518,0.10250504349018262,0.04818036709288248,0.20332654066347872,0.3812035728917044
global_0352,global,0.11048981435995209,0.17468151283267133,0.3928683247395162,0.05138904669363518,0.27057130137422514
global_0353,global,0.10301177386228913,0.14795977586218817,0.20522896761636059,0.12562459852296104,0.41817488413620113
global_0354,global,0.13686497563344296,0.3308492878326283,0.19661751482828516,0.21376193367402366,0.12190628803162003
global_0355,global,0.10218115371291617,0.49368894070987585,0.33053386608259894,0.005911524106984044,0.06768451538762513
global_0356,global,0.04767875575173957,0.10621518204537204,0.5189659890902852,0.3261059308270806,0.0010341422855226037
global_0357,global,0.014632849090541172,0.398612020041057,0.07364759632946993,0.4703179073484259,0.042789627190505955
global_0358,global,0.03877149666277028,0.025219791807145956,0.6722917982219503,0.2015013208083599,0.06221559249977358
global_0359,global,0.02932746850817031,0.4269346856057831,0.14331503103119558,0.36558276925319244,0.03484004560165843
global_0360,global,0.0004872561315266312,0.38619976286610924,0.27895339168408023,0.2999910250439906,0.034368564274293155
global_0361,global,0.2318352639158329,0.25521460531238777,0.4574578036002187,0.03567015475899697,0.019822172412563663
global_0362,global,0.25128135528462997,0.06553250782914684,0.3741481802692151,0.15623844093404698,0.15279951568296118
global_0363,global,0.0334878960803565,0.09414310631787579,0.2214163093952602,0.4388320997708943,0.2121205884356132
global_0364,global,0.1767818224537619,0.043646028367163144,0.1508519655707359,0.3003517136173145,0.3283684699910245
global_0365,global,0.01725640478567889,0.09866982304073896,0.07821346486471652,0.3670930482735005,0.4387672590353652
global_0366,global,0.16754136657453741,0.4221657471933073,0.01268776365362886,0.008455818596135176,0.3891493039823912
global_0367,global,0.19957236770130926,0.1967673244276095,0.13271197777755553,0.09765939548287465,0.37328893461065105
global_0368,global,0.24030596119705216,0.20635482794386062,0.49618241446599826,0.053193770353146534,0.003963026039942323
global_0369,global,0.2313687995714011,0.060036095631376234,0.012698774593998813,0.17901015904177336,0.5168861711614505
global_0370,global,0.5009201826786479,0.044442704081199075,0.41270331090438767,0.015551924405408856,0.026381877930356467
global_0371,global,0.42939938661637816,0.11857242968521173,0.14390611763490613,0.07710158152969736,0.2310204845338066
global_0372,global,0.13340406064979515,0.05238747502859426,0.28780651292040016,0.1846281363173605,0.34177381508384985
global_0373,global,0.3140005262634013,0.006188029713646502,0.16825916221257234,0.08440845529608415,0.42714382651429567
global_0374,global,0.008107112278301937,0.04917117259463818,0.030165575157687814,0.34015530565324076,0.5724008343161314
global_0375,global,0.038580733786669576,0.17129282690572095,0.29737053555910503,0.32013453770839534,0.1726213660401092
global_0376,global,0.016914686413923307,0.1561917731507934,0.4853356318314436,0.03355082829000753,0.30800708031383206
global_0377,global,0.15105129322509217,0.04260379154602704,0.0377729428501551,0.5878044775920791,0.18076749478664647
global_0378,global,0.3258510115313169,0.2649314743226599,0.04254899170653577,0.341761978365542,0.024906544073945512
global_0379,global,0.5773639692574063,0.20802398121520246,0.026497896668780496,0.16390189593338314,0.024212256925227472
global_0380,global,0.3775612070037231,0.19727373911477208,0.26349801265756206,0.03314425396005989,0.12852278726388275
global_0381,global,0.42645206079348713,0.042695608741958484,0.20288518570477912,0.13994837300227367,0.18801877175750153
global_0382,global,0.08280352442061396,0.43296959853639755,0.1196398148731055,0.34343724890893323,0.021149813260949776
global_0383,global,0.032639259234496856,0.16086870515985596,0.030386578889715243,0.3823571481624448,0.3937483085534873
global_0384,global,0.21894544634505791,0.01233307749527051,0.10035001388086878,0.4089171701071346,0.2594542921716682
global_0385,global,0.17057701715028695,0.20832713017907561,0.43184675822872404,0.0837280662028957,0.1055210282390176
global_0386,global,0.31754676996428993,0.0368550778393495,0.1870167370096276,0.2586026841109837,0.19997873107574937
global_0387,global,0.32527541017479417,0.236039251406417,0.07782479385912262,0.06058356727031587,0.30027697728935043
global_0388,global,0.23979446445462685,0.013835817126082664,0.06817350284678955,0.4961276365897343,0.18206857898276663
global_0389,global,0.009929728072417559,0.30392380384287826,0.09544256790556763,0.0209528022401426,0.5697510979389939
global_0390,global,0.14709836282540614,0.11393368628897595,0.5093465143618517,0.03940251084412949,0.19021892567963655
global_0391,global,0.3630129350275864,0.3138682218705931,0.10491383917804799,0.011729498276989067,0.20647550564678332
global_0392,global,0.28342033243890313,0.15589930060556678,0.09350134690694925,0.41175002394212523,0.05542899610645551
global_0393,global,0.2642521206118285,0.07084336754990521,0.44215463696486634,0.1643738566430527,0.058376018230347125
global_0394,global,0.3019047886014018,0.23292732349828413,0.06799417604711226,0.20343027143455,0.19374344041865188
global_0395,global,0.04191428053451743,0.11301376740077358,0.12676241751386177,0.44458732104102566,0.2737222135098216
global_0396,global,0.11139901529476501,0.03192215995560985,0.48674255365125424,0.32508181488658555,0.04485445621178527
global_0397,global,0.00029024487553376625,0.5988658850712637,0.10526262574967321,0.05992771900881597,0.23565352529471337
global_0398,global,0.18395260864410654,0.17724607780885587,0.07372360371859944,0.559878195063234,0.005199514765204116
global_0399,global,0.23558617374671026,0.09763462270920997,0.3794778954889433,0.04282434672410259,0.24447696133103392
global_0400,global,0.28822068928310707,0.07598217023649935,0.04958161851479975,0.02512248095726953,0.5610930410083244
global_0401,global,0.4462588918120943,0.20833162970303204,0.20811547272487013,0.05196628659481491,0.08532771916518875
global_0402,global,0.17588930261778254,0.048883797189802285,0.16659215290307286,0.5909153689749576,0.01771937831438491
global_0403,global,0.4997524908496902,0.15085369938191193,0.10166487413449436,0.18872304656758956,0.0590058890663141
global_0404,global,0.08680895162829741,0.03924179673380779,0.30246796966957273,0.4860376531184129,0.08544362884990929
global_0405,global,0.3761765156401469,0.1891440291466297,0.2749860780434882,0.1445077190416386,0.015185658128096599
global_0406,global,0.28590366130120415,0.014280311103817493,0.3381515167936815,0.1453030514982782,0.21636145930301856
global_0407,global,0.14408208257281996,0.38900782402374406,0.034136977579144336,0.05178560466712035,0.38098751115717133
global_0408,global,0.6225280542870978,0.06929956451146296,0.011816898718278544,0.2827805644619751,0.013574918021185699
global_0409,global,0.13712370843543675,0.07670136764498775,0.4849580108864547,0.23613139494871338,0.06508551808440749
global_0410,global,0.38169885143025856,0.11831711197242037,0.20981492149248437,0.10807518814607783,0.18209392695875884
global_0411,global,0.21125414270844747,0.29699212204353537,0.05066011267812154,0.10459959911123347,0.33649402345866214
global_0412,global,0.4167660686917959,0.01217053104526644,0.061973040453462316,0.26061663258100093,0.24847372722847455
global_0413,global,0.11609751317395872,0.06498439052414635,0.06790403674253812,0.7100975016972569,0.04091655786210002
global_0414,global,0.28258352563869105,0.3700030279250642,0.1698624052181537,0.14311311599311946,0.034437925224971605
global_0415,global,0.1186114114929672,0.10872011572982312,0.01773901634042457,0.3876358905560439,0.36729356588074114
global_0416,global,0.24281606596924704,0.06075628075547971,0.04718508786160895,0.6051418522166504,0.04410071319701408
global_0417,global,0.2168972919469969,0.10890597552885097,0.385613773833374,0.060889762745978036,0.22769319594480014
global_0418,global,0.5462688646587491,0.1523106692306353,0.18013170366914774,0.06770204234974232,0.05358672009172543
global_0419,global,0.10662493179456999,0.24255325345917544,0.025563099791263432,0.07325745243905922,0.5520012625159318
global_0420,global,0.35204336487555243,0.15325240275657578,0.013684195142287029,0.37420060406944394,0.10681943315614083
global_0421,global,0.009293084901729778,0.17508201577486615,0.43566532800213525,0.0006742803589955702,0.3792852909622733
global_0422,global,0.4500283664807066,0.020127791600424702,0.37659827760326725,0.002975116536417426,0.1502704477791841
global_0423,global,0.12105547337136896,0.11702343800311574,0.02808454735185355,0.060178105553181996,0.6736584357204798
global_0424,global,0.6395978134995051,0.16019781526055998,0.015273010897645139,0.06361104983801087,0.12132031050427898
global_0425,global,0.20401046751361715,0.18548680743058335,0.12778087700598456,0.1687938756721445,0.3139279723776704
global_0426,global,0.118229428633623,0.42964208074318644,0.2064201945147636,0.012223456235316763,0.23348483987311036
global_0427,global,0.5819458536761615,0.08264259009434238,0.26134716542705805,0.011581021460802596,0.0624833693416355
global_0428,global,0.3934594854212772,0.1277250687724704,0.08163298907580038,0.24216107436918802,0.15502138236126406
global_0429,global,0.17596904962702656,0.04437084759892888,0.36692009026380573,0.09604407059954655,0.31669594191069234
global_0430,global,0.08985872590395495,0.011697164827485547,0.4373505218660362,0.07264601135366489,0.38844757604885843
global_0431,global,0.006541572762743611,0.37629692374130563,0.24484440781146424,0.12032891643058688,0.2519881792538997
global_0432,global,0.16579278823871088,0.04768633645286216,0.35761849410968577,0.39123265998679385,0.037669721211947366
global_0433,global,0.22706013413330622,0.3829121174657018,0.025002510769195747,0.05558377088184416,0.30944146674995204
global_0434,global,0.06587584328831737,0.15593319986298423,0.35041311051740426,0.4036362155121316,0.024141630819162627
global_0435,global,0.26802611351302297,0.10534769571165596,0.04139742684164309,0.03043275805542731,0.5547960058782507
global_0436,global,0.6323062080256328,0.016694076478746725,0.10431400017554279,0.08361077843726654,0.1630749368828112
global_0437,global,0.12182749532226289,0.09945753317672051,0.2943648974371038,0.0923987196775894,0.3919513543863234
global_0438,global,0.4382862095633396,0.07826459225480872,0.22442572547713013,0.09229829382440705,0.1667251788803146
global_0439,global,0.3402701780645768,0.10764441805214679,0.023412582722700897,0.40947462669503526,0.1191981944655402
global_0440,global,0.10210395319466262,0.06321683186684005,0.0739116173651949,0.7203950926640241,0.040372504909278246
global_0441,global,0.03304484188417014,0.46285108386576096,0.0023119669592291544,0.459837251427662,0.04195485586317786
global_0442,global,0.17040175177616262,0.2012713195118493,0.050946376097294466,0.19566897934782262,0.38171157326687094
global_0443,global,0.48378452204816397,0.06342973273714574,0.039969810922306545,0.1315536827260334,0.2812622515663504
global_0444,global,0.45868433112862156,0.011043443126919288,0.2871732296145785,0.05815387731972015,0.18494511881016046
global_0445,global,0.17229806078188784,0.14601294067779247,0.035846395359896116,0.34073237584682425,0.3051102273335994
global_0446,global,0.14674603302767916,0.19160044436949655,0.6219503695670843,0.01913961575614772,0.020563537279592377
global_0447,global,0.5807915546311506,0.21938257999437558,0.0070105307798543235,0.06968526727839075,0.12313006731622865
global_0448,global,0.31722174281210896,0.09901718848564076,0.28970234102135284,0.07702178832876347,0.2170369393521339
global_0449,global,0.20792269758947346,0.6192392073725823,0.0014039723699727062,0.03523332971880216,0.13620079294916954
global_0450,global,0.24520445013235842,0.1848762628453963,0.42347681336833576,0.10346704389903802,0.04297542975487139
global_0451,global,0.43862595983179803,0.05829379213609228,0.18401094445572796,0.24988765182250527,0.0691816517538765
global_0452,global,0.26051999638150436,0.052125984418275866,0.17373103786827987,0.4216645322476766,0.09195844908426325
global_0453,global,0.10346213531227824,0.021885914421647834,0.14804258267885104,0.13349291261270307,0.5931164549745198
global_0454,global,0.24012490506589393,0.07383915158664207,0.17902227689286085,0.09679163774544437,0.4102220287091588
global_0455,global,0.06605984298432337,0.2401290331155645,0.13922624758907304,0.2386809666869858,0.3159039096240532
global_0456,global,0.10445104949609231,0.7268642988904976,0.01506209683672792,0.12897811997030192,0.024644434806380358
global_0457,global,0.6452881728907173,0.035526192589139784,0.10501215074390834,0.0245854159671874,0.18958806780904722
global_0458,global,0.0884494534583844,0.3871933701589896,0.10565061538923042,0.21014046267997644,0.20856609831341932
global_0459,global,0.008738469595721084,0.036968893926514715,0.2024058150976973,0.5884752818206044,0.16341153955946244
global_0460,global,0.08795608760053801,0.05906999600295982,0.709461878005463,0.04270981794820847,0.10080222044283069
global_0461,global,0.05390006699392852,0.0149267163363073,0.36328711000026753,0.0037684818660704885,0.5641176248034262
global_0462,global,0.014302428107591515,0.3030172302384428,0.060970386064683586,0.006607195155914073,0.615102760433368
global_0463,global,0.3490274757348668,0.01759058466620801,0.23669755921334237,0.2715331723857963,0.12515120799978666
global_0464,global,0.4834803480161501,0.23563104311580246,0.10826669712264582,0.042543685691549885,0.13007822605385172
global_0465,global,0.114510189603771,0.09801920462353712,0.15496925764477223,0.3232069301217325,0.3092944180061872
global_0466,global,0.0217441975865702,0.24166093060299554,0.3290229481397094,0.23760031284670302,0.16997161082402187
global_0467,global,0.17391939836337356,0.003994680319849324,0.1877792547385367,0.24346110072498,0.39084556585326025
global_0468,global,0.21386310970409064,0.049302589642715486,0.14875977988890557,0.237735922345442,0.35033859841884624
global_0469,global,0.006836275715655431,0.6570055112625576,0.03373906910041536,0.04599374283934777,0.256425401082024
global_0470,global,0.13671101912155312,0.5821782662367154,0.09335834041886246,0.17229222812774397,0.01546014609512487
global_0471,global,0.07248034660552609,0.4224877243746508,0.09973967108186066,0.03240309291912645,0.3728891650188359
global_0472,global,0.22486513537800226,0.2789366343299649,0.005440074136463941,0.35477182347367586,0.13598633268189295
global_0473,global,0.2986493046553967,0.010433421154445179,0.1405630012795612,0.38734962287244384,0.1630046500381532
global_0474,global,0.007422502965858897,0.022423191597549092,0.041385155966461175,0.0384787275709791,0.8902904218991518
global_0475,global,0.39100025269256733,0.106970476543281,0.4132777454007428,0.0435110322992827,0.0452404930641262
global_0476,global,0.5392047828204292,0.015080404381835902,0.1883365682178915,0.1835053372310779,0.07387290734876557
global_0477,global,0.3537463735193428,0.09578196151298114,0.22402249689806217,0.008676900034431938,0.31777226803518194
global_0478,global,0.22070671921591534,0.14512085649352086,0.368056131895764,0.1732339264133335,0.09288236598146621
global_0479,global,0.016422391411254456,0.7387315071826349,0.02779598970191263,0.15647959124241753,0.060570520461780686
global_0480,global,0.27395188133735593,0.356766829964914,0.0129082883742697,0.005612475054143502,0.35076052526931695
global_0481,global,0.25464046711560856,0.26419242422005706,0.06927278236153742,0.20335851018897308,0.20853581611382385
global_0482,global,0.5608290065756684,0.09023101943745773,0.2453737112565629,0.0782983282341663,0.025267934496144718
global_0483,global,0.26706691708659175,0.5767045795836125,0.051031813674495996,0.06119124078997899,0.044005448865320596
global_0484,global,0.14346845567285807,0.12033335200085847,0.6049186003426439,0.03788408604469849,0.09339550593894085
global_0485,global,0.08837571998747817,0.07836047641905745,0.1505787082190523,0.15899588938535092,0.523689205989061
global_0486,global,0.3228472341711871,0.05509123816526331,0.05877991364605433,0.2691108599474848,0.2941707540700105
global_0487,global,0.03422920885420788,0.01858295978235482,0.4451817114217808,0.1540371024644475,0.34796901747720904
global_0488,global,0.7852234388478687,0.002110606483338863,0.013801291280478443,0.16868310981870757,0.03018155356960649
global_0489,global,0.03441615711867866,0.3237430468126041,0.08130659658953647,0.5600518610856532,0.0004823383935275386
global_0490,global,0.2312523841183872,0.23139076776541112,0.10590750249918734,0.09378628142676607,0.33766306419024844
global_0491,global,0.0202772303178039,0.014432780959574162,0.44367855647705445,0.10080078522826834,0.4208106470172991
global_0492,global,0.042647761246962415,0.30852745171933055,0.04022515746138159,0.11015590229154479,0.49844372728078074
global_0493,global,0.0561617368934546,0.14199116590593283,0.48678173132703906,0.16544418299399377,0.1496211828795797
global_0494,global,0.045481202227276606,0.14147706506968385,0.4115382842160972,0.00026487974556208574,0.4012385687413801
global_0495,global,0.16680253698527947,0.28467912952751495,0.12252041285987594,0.1741785094639493,0.25181941116338025
global_0496,global,0.4239924848150693,0.22363954181615492,0.04165310386903854,0.3050026783655045,0.005712191134232759
global_0497,global,0.10717352366653059,0.4757089049169314,0.17422560165443635,0.23346464775523865,0.009427322006863147
global_0498,global,0.14634876505213082,0.08624130875957092,0.06479702437002069,0.11764917723195445,0.5849637245863231
global_0499,global,0.3540733434195643,0.20419175263734984,0.3046871847087628,0.09549617864235076,0.04155154059197237
global_0500,global,0.08200448117395656,0.012306585846815193,0.295191801770968,0.5769914566662712,0.0335056745419893
global_0501,global,0.43084164091904437,0.2523776460823266,0.22680609373790914,0.041694882961117605,0.04827973629960227
global_0502,global,0.270124171213817,0.17452856464270258,0.19554646333261122,0.05383732111294827,0.3059634796979208
global_0503,global,0.051139807575733255,0.05184857005982518,0.3237563770496182,0.5372170493845086,0.036038195930314904
global_0504,global,0.17037867297558923,0.009982512230364275,0.3351121825585197,0.17199826050170575,0.312528371733821
global_0505,global,0.0620700262325911,0.17117726866941882,0.4101074165112846,0.10194932902351667,0.2546959595631889
global_0506,global,0.15964008757657125,0.014934140240860636,0.06481170127829508,0.05689712806406313,0.7037169428402098
global_0507,global,0.08701508868681239,0.2893994534881169,0.06699248499970481,0.019581183365776512,0.5370117894595895
global_0508,global,0.12664676787164683,0.07104985431147287,0.5192047056545976,0.23182143913842332,0.051277233023859316
global_0509,global,0.1773396171085885,0.37202397499551504,0.3343133926147181,0.0019219253141157567,0.11440108996706258
global_0510,global,0.0968939365410246,0.5554652865872304,0.04028552426433027,0.14652950053929592,0.16082575206811886
global_0511,global,0.4290817167334159,0.24372680868679006,0.05104678675096685,0.2162832932526845,0.05986139457614262
global_0512,global,0.0038619745552498923,0.49334416105001044,0.2760371167476079,0.19969185806479733,0.027064889582334342
global_0513,global,0.22739619332927144,0.03794046316934835,0.3494582447216444,0.10955243683370589,0.27565266194602994
global_0514,global,0.17973411697818253,0.35270413034394493,0.08219824987522757,0.2220471663790623,0.16331633642358281
global_0515,global,0.15044069696064838,0.07656826537348389,0.21264120187839006,0.43777538823195455,0.12257444755552324
global_0516,global,0.083904483068892,0.019357745692116932,0.195206435165592,0.2408572184810208,0.46067411759237836
global_0517,global,0.401135837012462,0.44751998818462185,0.004244354641802713,0.09940144001230146,0.04769838014881201
global_0518,global,0.32853935474186424,0.39348523641109984,0.17889390521850768,0.034292832558263035,0.06478867107026522
global_0519,global,0.1107306463586523,0.007329558086388323,0.24662270094678942,0.11708866911421652,0.5182284254939534
global_0520,global,0.23829804110081276,0.030569123252855733,0.1543403452653723,0.320001655507113,0.2567908348738462
global_0521,global,0.2902963843732928,0.18260050128990354,0.24177328922778787,0.05571618254464794,0.22961364256436798
global_0522,global,0.08706533237099648,0.5391961063281626,0.10884737798722159,0.09178572780061395,0.17310545551300538
global_0523,global,0.2985564754114685,0.12528366520438217,0.24253314895247718,0.3091088915575018,0.024517818874170243
global_0524,global,0.20246373338101975,0.09364445402976644,0.48510550991256873,0.20551351489150407,0.013272787785140946
global_0525,global,0.03705622021300667,0.2771291053259269,0.005429112120997794,0.01950754683003851,0.6608780155100302
global_0526,global,0.22625269803098289,0.024611390413194115,0.3047443092055031,0.3801784323761129,0.06421316997420702
global_0527,global,0.2823262962523247,0.03963020952686943,0.35465415702484104,0.14443950497055588,0.178949832225409
global_0528,global,0.01435583699164288,0.28420443919335003,0.3418881208681956,0.3052324329176108,0.05431917002920081
global_0529,global,0.11203686540301948,0.5155759081547784,0.016910215616787065,0.06478371227152493,0.2906932985538903
global_0530,global,0.15683447721606456,0.14957412385361638,0.0820522801385782,0.12165748406948339,0.48988163472225743
global_0531,global,0.016392071040581165,0.061822677915433166,0.2099635325246331,0.5589912091840308,0.15283050933532183
global_0532,global,0.4227177248789038,0.3571322380217659,0.08778458203597855,0.08331191705553143,0.04905353800782042
global_0533,global,0.4939770775744142,0.2691457875116261,0.07815889823820872,0.07164314348389345,0.08707509319185754
global_0534,global,0.196836024563766,0.4656781099014016,0.03981893207221907,0.20245373703014802,0.09521319643246522
global_0535,global,0.024213898562192682,0.299623267220223,0.11421751048899752,0.45178982413505575,0.11015549959353095
global_0536,global,0.2704462376444384,0.12742745067372024,0.04963892958752619,0.458906249197972,0.09358113289634325
